X,Y
299.001687,47.5478
299.101788,47.5709
299.201889,47.5874
299.30199,47.6006
299.402091,47.6105
299.502192,47.6171
299.602293,47.6072
299.702394,47.5742
299.802495,47.5247
299.902596,47.4587
300.002697,47.3828
300.102798,47.3135
300.202899,47.2541
300.303,47.2013
300.403101,47.1617
300.503202,47.1221
300.603303,47.0627
300.703404,47.0297
300.803505,47.0066
300.903606,46.9868
301.003707,46.9769
301.103808,46.9703
301.203909,46.9373
301.30401,46.8878
301.404111,46.8284
301.504212,46.7558
301.604313,46.4423
301.704414,46.1618
301.804515,45.8978
301.904616,45.6437
302.004717,45.3071
302.104818,45.2114
302.204919,45.1124
302.30502,45.0167
302.405121,44.9144
302.505222,44.9012
302.605323,44.921
302.705424,44.9177
302.805525,44.9243
302.905626,44.9507
303.005727,44.9771
303.105828,45.0101
303.205929,44.7197
303.30603,44.426
303.406131,44.1158
303.506232,43.8056
303.606333,43.1786
303.706434,42.8552
303.806535,42.5318
303.906636,42.2084
304.006737,41.885
304.106838,41.8784
304.206939,41.8784
304.30704,41.8784
304.407141,41.8784
304.507242,41.8784
